key,comp_level,set_number,match_number,team_key,r1,r2,r3,b1,b2,b3,alliance,scouterName,a_startPos,a_hit_robot,a_Climb,a_sideClimb,a_scoringTime,a_scoringTime_segments,a_ferryTime,a_ferryTime_segments,a_planner,a_hit_fieldPart,time_broken,t_scoringTime,t_scoringTime_segments,t_NZferryTime,t_NZferryTime_segments,t_OZferryTime,t_OZferryTime_segments,time_beached,end_Climb,end_sideClimb,defense_NZ,defense_AZ,defense_OZ,defense_bumpTrench,defense_skill,drive_skill,alliance_rank,a_Notes,active_Notes,inactive_Notes,ba_redscore,ba_score,ba_bluescore,ba_winning_alliance,ba_adjustPoints,ba_autoTowerPoints,ba_autoTowerRobot1,ba_autoTowerRobot2,ba_autoTowerRobot3,ba_endGameTowerPoints,ba_endGameTowerRobot1,ba_endGameTowerRobot2,ba_endGameTowerRobot3,ba_energizedAchieved,ba_foulPoints,ba_g206Penalty,ba_majorFoulCount,ba_minorFoulCount,ba_penalties,ba_rp,ba_superchargedAchieved,ba_totalAutoPoints,ba_totalPoints,ba_totalTeleopPoints,ba_totalTowerPoints,ba_traversalAchieved
2026pncmp_qm22,qm,1,22,frc753,frc4512,frc8896,frc753,frc1983,frc957,frc1595,red,Archer B,depot2,0,0,0,1.229,"{""version"":1,""segments"":[{""start"":1775779487672,""stop"":1775779488901}]}",0,"{""version"":1,""segments"":[]}",Other,0,0,29.305,"{""version"":1,""segments"":[{""start"":1775779531082,""stop"":1775779538178},{""start"":1775779540326,""stop"":1775779540384},{""start"":1775779540525,""stop"":1775779540613},{""start"":1775779541123,""stop"":1775779541129},{""start"":1775779541344,""stop"":1775779541391},{""start"":1775779541604,""stop"":1775779541732},{""start"":1775779541904,""stop"":1775779542053},{""start"":1775779542263,""stop"":1775779542424},{""start"":1775779542643,""stop"":1775779542772},{""start"":1775779543023,""stop"":1775779543211},{""start"":1775779543421,""stop"":1775779543568},{""start"":1775779543810,""stop"":1775779544059},{""start"":1775779544241,""stop"":1775779544347},{""start"":1775779544660,""stop"":1775779544829},{""start"":1775779545052,""stop"":1775779545190},{""start"":1775779545439,""stop"":1775779545641},{""start"":1775779545839,""stop"":1775779546019},{""start"":1775779546259,""stop"":1775779546488},{""start"":1775779546659,""stop"":1775779546848},{""start"":1775779547099,""stop"":1775779547319},{""start"":1775779547518,""stop"":1775779547697},{""start"":1775779547929,""stop"":1775779548145},{""start"":1775779548336,""stop"":1775779548537},{""start"":1775779548800,""stop"":1775779548981},{""start"":1775779549211,""stop"":1775779549363},{""start"":1775779549620,""stop"":1775779549850},{""start"":1775779550051,""stop"":1775779550173},{""start"":1775779550424,""stop"":1775779550627},{""start"":1775779550865,""stop"":1775779550994},{""start"":1775779551246,""stop"":1775779551485},{""start"":1775779551687,""stop"":1775779551816},{""start"":1775779552096,""stop"":1775779552277},{""start"":1775779552514,""stop"":1775779552636},{""start"":1775779552888,""stop"":1775779553105},{""start"":1775779553337,""stop"":1775779553438},{""start"":1775779553709,""stop"":1775779553927},{""start"":1775779554151,""stop"":1775779554289},{""start"":1775779554580,""stop"":1775779554821},{""start"":1775779555020,""stop"":1775779555121},{""start"":1775779555431,""stop"":1775779555680},{""start"":1775779555895,""stop"":1775779556022},{""start"":1775779556334,""stop"":1775779556562},{""start"":1775779556774,""stop"":1775779556964},{""start"":1775779557342,""stop"":1775779557776},{""start"":1775779557955,""stop"":1775779558056},{""start"":1775779558214,""stop"":1775779558293},{""start"":1775779558414,""stop"":1775779558513},{""start"":1775779558634,""stop"":1775779558723},{""start"":1775779558876,""stop"":1775779558965},{""start"":1775779559097,""stop"":1775779559199},{""start"":1775779559317,""stop"":1775779559377},{""start"":1775779559517,""stop"":1775779559617},{""start"":1775779559737,""stop"":1775779559833},{""start"":1775779573934,""stop"":1775779574606},{""start"":1775779575108,""stop"":1775779580041},{""start"":1775779590456,""stop"":1775779593759},{""start"":1775779597588,""stop"":1775779598231},{""start"":1775779599460,""stop"":1775779599570},{""start"":1775779600136,""stop"":1775779600432},{""start"":1775779610927,""stop"":1775779611390},{""start"":1775779611460,""stop"":1775779611542},{""start"":1775779611902,""stop"":1775779612074},{""start"":1775779612323,""stop"":1775779612501},{""start"":1775779612737,""stop"":1775779612908},{""start"":1775779613166,""stop"":1775779613364},{""start"":1775779613648,""stop"":1775779614331},{""start"":1775779614572,""stop"":1775779614737},{""start"":1775779615179,""stop"":1775779615295},{""start"":1775779615607,""stop"":1775779615752},{""start"":1775779616166,""stop"":1775779616352},{""start"":1775779617077,""stop"":1775779617283},{""start"":1775779617643,""stop"":1775779617801},{""start"":1775779624535,""stop"":1775779624978},{""start"":1775779625309,""stop"":1775779625638},{""start"":1775779626034,""stop"":1775779626198},{""start"":1775779626820,""stop"":1775779626950},{""start"":1775779627366,""stop"":1775779627503}]}",12.201,"{""version"":1,""segments"":[{""start"":1775779560356,""stop"":1775779572294},{""start"":1775779572685,""stop"":1775779572948}]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,.5,3,shot all of their fuel into the hub,shot a lot of fuel in,ferried using hopper,198,198,217,blue,0,0,None,None,None,0,None,None,None,0,0,0,1,0,None,0,0,58,198,140,0,0
2026pncmp_qm22,qm,1,22,frc1983,frc4512,frc8896,frc753,frc1983,frc957,frc1595,blue,Luke M,middle3,0,0,0,1.647,"{""version"":1,""segments"":[{""start"":1775779463887,""stop"":1775779465534}]}",0,"{""version"":1,""segments"":[]}",Auto 2,0,0,21.227,"{""version"":1,""segments"":[{""start"":1775779497651,""stop"":1775779498822},{""start"":1775779514393,""stop"":1775779515160},{""start"":1775779517422,""stop"":1775779517631},{""start"":1775779518659,""stop"":1775779518889},{""start"":1775779549100,""stop"":1775779551908},{""start"":1775779559026,""stop"":1775779561260},{""start"":1775779561692,""stop"":1775779563000},{""start"":1775779568159,""stop"":1775779570227},{""start"":1775779601536,""stop"":1775779604071},{""start"":1775779606224,""stop"":1775779607888},{""start"":1775779611826,""stop"":1775779614611},{""start"":1775779619377,""stop"":1775779622825}]}",10.671,"{""version"":1,""segments"":[{""start"":1775779539969,""stop"":1775779546134},{""start"":1775779575663,""stop"":1775779577771},{""start"":1775779579617,""stop"":1775779582015}]}",5.218,"{""version"":1,""segments"":[{""start"":1775779584992,""stop"":1775779588796},{""start"":1775779593250,""stop"":1775779594664}]}",0,0,0,0,0,0,0,x,0,2,shot and then stayed in the same spot for a while ,missed a few shots from not being lined up ,ferried fairly effectively and only did that during teleop,198,217,217,blue,0,0,None,None,None,0,None,None,None,0,15,0,0,0,None,3,0,37,217,165,0,0
2026pncmp_qm22,qm,1,22,frc957,frc4512,frc8896,frc753,frc1983,frc957,frc1595,blue,naman p,depotWall1,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",,0,0,6.216,"{""version"":1,""segments"":[{""start"":1775779493936,""stop"":1775779494793},{""start"":1775779494922,""stop"":1775779495902},{""start"":1775779496015,""stop"":1775779496714},{""start"":1775779522385,""stop"":1775779522691},{""start"":1775779522885,""stop"":1775779523172},{""start"":1775779562118,""stop"":1775779562386},{""start"":1775779566443,""stop"":1775779566923},{""start"":1775779567096,""stop"":1775779567597},{""start"":1775779567779,""stop"":1775779568115},{""start"":1775779568710,""stop"":1775779568902},{""start"":1775779574121,""stop"":1775779574399},{""start"":1775779617390,""stop"":1775779617742},{""start"":1775779617931,""stop"":1775779618391},{""start"":1775779618550,""stop"":1775779618770}]}",2.351,"{""version"":1,""segments"":[{""start"":1775779535268,""stop"":1775779535785},{""start"":1775779536361,""stop"":1775779536706},{""start"":1775779586880,""stop"":1775779587226},{""start"":1775779587674,""stop"":1775779588817}]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,0,1,their shooter seemed to malfunction,they got locked up by defense and made a couple shots,were mediocre at ferrying.,198,217,217,blue,0,0,None,None,None,0,None,None,None,0,15,0,0,0,None,3,0,37,217,165,0,0
2026pncmp_qm22,qm,1,22,frc1595,frc4512,frc8896,frc753,frc1983,frc957,frc1595,blue,Hendrix D,outpostWall5,0,0,0,4.966,"{""version"":1,""segments"":[{""start"":1775779470762,""stop"":1775779474795},{""start"":1775779476348,""stop"":1775779477281}]}",0,"{""version"":1,""segments"":[]}",Auto 1,0,0,9.024,"{""version"":1,""segments"":[{""start"":1775779499507,""stop"":1775779500202},{""start"":1775779503352,""stop"":1775779506261},{""start"":1775779506984,""stop"":1775779507226},{""start"":1775779521312,""stop"":1775779522162},{""start"":1775779548358,""stop"":1775779549891},{""start"":1775779550595,""stop"":1775779551398},{""start"":1775779552050,""stop"":1775779552590},{""start"":1775779555043,""stop"":1775779555231},{""start"":1775779602674,""stop"":1775779603768},{""start"":1775779606743,""stop"":1775779606913}]}",0.926,"{""version"":1,""segments"":[{""start"":1775779534756,""stop"":1775779535682}]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,-.5,2, 1 pass,"were able to shoot, but slowly. Mainly struggled on navigating defense and on intaking fuel","focused on ferrying and intaking, were ineffective at ferrying",198,217,217,blue,0,0,None,None,None,0,None,None,None,0,15,0,0,0,None,3,0,37,217,165,0,0
2026pncmp_qm23,qm,1,23,frc5468,frc5468,frc2374,frc9450,frc4915,frc492,frc4131,red,Pranav K,depot2,0,0,0,9.807,"{""version"":1,""segments"":[{""start"":1775846277813,""stop"":1775846279261},{""start"":1775846287563,""stop"":1775846295922}]}",0,"{""version"":1,""segments"":[]}",,0,0,60.116,"{""version"":1,""segments"":[{""start"":1775846317657,""stop"":1775846319745},{""start"":1775846347906,""stop"":1775846358500},{""start"":1775846382743,""stop"":1775846396536},{""start"":1775846401807,""stop"":1775846402540},{""start"":1775846404442,""stop"":1775846405417},{""start"":1775846424219,""stop"":1775846437075},{""start"":1775846445739,""stop"":1775846454570},{""start"":1775846459047,""stop"":1775846463929},{""start"":1775846470016,""stop"":1775846475380}]}",28.014,"{""version"":1,""segments"":[{""start"":1775846315826,""stop"":1775846316852},{""start"":1775846322808,""stop"":1775846324105},{""start"":1775846326028,""stop"":1775846332468},{""start"":1775846332884,""stop"":1775846334278},{""start"":1775846334942,""stop"":1775846336376},{""start"":1775846337968,""stop"":1775846338526},{""start"":1775846338876,""stop"":1775846339575},{""start"":1775846341397,""stop"":1775846343874},{""start"":1775846347243,""stop"":1775846347669},{""start"":1775846402774,""stop"":1775846404081},{""start"":1775846405631,""stop"":1775846416587}]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,x,1,,,,470,470,386,red,0,15,None,None,Level1,0,None,None,None,1,5,0,0,1,None,5,1,78,470,387,15,0
2026pncmp_qm23,qm,1,23,frc2374,frc5468,frc2374,frc9450,frc4915,frc492,frc4131,red,Aaden D,middle3,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",,0,0,4.498,"{""version"":1,""segments"":[{""start"":1775843888364,""stop"":1775843888455},{""start"":1775843888770,""stop"":1775843893177}]}",19.238,"{""version"":1,""segments"":[{""start"":1775843760946,""stop"":1775843765565},{""start"":1775843767937,""stop"":1775843771971},{""start"":1775843874930,""stop"":1775843875011},{""start"":1775843876039,""stop"":1775843886543}]}",64.132,"{""version"":1,""segments"":[{""start"":1775843772782,""stop"":1775843788347},{""start"":1775843791189,""stop"":1775843798621},{""start"":1775843800234,""stop"":1775843800336},{""start"":1775843801928,""stop"":1775843814225},{""start"":1775843815442,""stop"":1775843833026},{""start"":1775843844545,""stop"":1775843849341},{""start"":1775843853055,""stop"":1775843857983},{""start"":1775843861942,""stop"":1775843861960},{""start"":1775843862000,""stop"":1775843863410}]}",0,0,0,0,0,0,0,x,x,1,,,,470,470,386,red,0,15,None,None,Level1,0,None,None,None,1,5,0,0,1,None,5,1,78,470,387,15,0
2026pncmp_qm23,qm,1,23,frc9450,frc5468,frc2374,frc9450,frc4915,frc492,frc4131,red,Aaden D,depotWall1,0,0,0,7.244,"{""version"":1,""segments"":[{""start"":1775844038221,""stop"":1775844039187},{""start"":1775844047007,""stop"":1775844048178},{""start"":1775844049514,""stop"":1775844054621}]}",4.302,"{""version"":1,""segments"":[{""start"":1775844041320,""stop"":1775844045622}]}",,0,0,22.443,"{""version"":1,""segments"":[{""start"":1775844099190,""stop"":1775844099301},{""start"":1775844103133,""stop"":1775844103550},{""start"":1775844104540,""stop"":1775844108059},{""start"":1775844109385,""stop"":1775844109962},{""start"":1775844112684,""stop"":1775844114370},{""start"":1775844116558,""stop"":1775844116639},{""start"":1775844118351,""stop"":1775844122633},{""start"":1775844151198,""stop"":1775844156116},{""start"":1775844160402,""stop"":1775844160512},{""start"":1775844160561,""stop"":1775844160600},{""start"":1775844160987,""stop"":1775844163267},{""start"":1775844163771,""stop"":1775844164556},{""start"":1775844168665,""stop"":1775844172303}]}",15.915,"{""version"":1,""segments"":[{""start"":1775844070200,""stop"":1775844071470},{""start"":1775844081724,""stop"":1775844084272},{""start"":1775844090799,""stop"":1775844091406},{""start"":1775844093098,""stop"":1775844095014},{""start"":1775844132310,""stop"":1775844141810},{""start"":1775844211458,""stop"":1775844211532}]}",2.64,"{""version"":1,""segments"":[{""start"":1775844126217,""stop"":1775844126853},{""start"":1775844127812,""stop"":1775844129816}]}",0,0,0,0,0,0,0,x,x,1,,,,470,470,386,red,0,15,None,None,Level1,0,None,None,None,1,5,0,0,1,None,5,1,78,470,387,15,0
2026pncmp_qm23,qm,1,23,frc4915,frc5468,frc2374,frc9450,frc4915,frc492,frc4131,blue,Luke M,depotWall1,1,0,0,5.263,"{""version"":1,""segments"":[{""start"":1775779976114,""stop"":1775779978552},{""start"":1775779982862,""stop"":1775779985687}]}",0,"{""version"":1,""segments"":[]}",Auto 1,0,0,37.625,"{""version"":1,""segments"":[{""start"":1775779997101,""stop"":1775779997839},{""start"":1775780002574,""stop"":1775780006897},{""start"":1775780014195,""stop"":1775780014593},{""start"":1775780015125,""stop"":1775780019268},{""start"":1775780020878,""stop"":1775780021129},{""start"":1775780021647,""stop"":1775780021920},{""start"":1775780023439,""stop"":1775780025394},{""start"":1775780056340,""stop"":1775780063390},{""start"":1775780064041,""stop"":1775780064221},{""start"":1775780064672,""stop"":1775780064880},{""start"":1775780065122,""stop"":1775780066558},{""start"":1775780067418,""stop"":1775780067538},{""start"":1775780071043,""stop"":1775780071782},{""start"":1775780072157,""stop"":1775780073852},{""start"":1775780075270,""stop"":1775780075670},{""start"":1775780076231,""stop"":1775780076528},{""start"":1775780077891,""stop"":1775780078038},{""start"":1775780078651,""stop"":1775780079250},{""start"":1775780079392,""stop"":1775780079407},{""start"":1775780088357,""stop"":1775780088537},{""start"":1775780106744,""stop"":1775780107723},{""start"":1775780108823,""stop"":1775780110172},{""start"":1775780111110,""stop"":1775780111857},{""start"":1775780112308,""stop"":1775780113225},{""start"":1775780113926,""stop"":1775780114705},{""start"":1775780115107,""stop"":1775780116272},{""start"":1775780116572,""stop"":1775780117490},{""start"":1775780118174,""stop"":1775780119587},{""start"":1775780119781,""stop"":1775780120788},{""start"":1775780123209,""stop"":1775780123558},{""start"":1775780123873,""stop"":1775780124405},{""start"":1775780124969,""stop"":1775780125696},{""start"":1775780126167,""stop"":1775780126866},{""start"":1775780127245,""stop"":1775780127794},{""start"":1775780135908,""stop"":1775780136256}]}",7.751,"{""version"":1,""segments"":[{""start"":1775780049718,""stop"":1775780054154},{""start"":1775780091345,""stop"":1775780094660}]}",3.607,"{""version"":1,""segments"":[{""start"":1775780044512,""stop"":1775780048119}]}",0,0,0,0,0,0,0,x,.5,1,auto was able to hit most targets but hot almost no ball's last time they went to collect and only hit bot since it was on blue side ,scored very accurately and shot fast with probably 95+ percent,ferried a little but mostly drove around,470,386,386,red,0,0,None,None,None,0,None,None,None,1,5,0,0,1,None,2,1,62,386,319,0,0
2026pncmp_qm23,qm,1,23,frc492,frc5468,frc2374,frc9450,frc4915,frc492,frc4131,blue,,depotWall1,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,x,1,,,,470,386,386,red,0,0,None,None,None,0,None,None,None,1,5,0,0,1,None,2,1,62,386,319,0,0
2026pncmp_qm23,qm,1,23,frc4131,frc5468,frc2374,frc9450,frc4915,frc492,frc4131,blue,Hendrix D,middle3,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",Other,0,0,0,"{""version"":1,""segments"":[]}",1.28,"{""version"":1,""segments"":[{""start"":1775780072796,""stop"":1775780074076}]}",0,"{""version"":1,""segments"":[]}",0,0,0,1,1,1,1,-.5,-.5,1,no middle auto,"were not able to intake or shoot, had to try and ferry with the bumper and prevent fuel stealing",tried to play defense but did not have enough weight or power to cause large shooting disruptions,470,386,386,red,0,0,None,None,None,0,None,None,None,1,5,0,0,1,None,2,1,62,386,319,0,0
2026pncmp_qm24,qm,1,24,frc2046,frc2046,frc488,frc1425,frc2811,frc3674,frc948,red,Meri H,outpostWall5,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",,1,0,18.801,"{""version"":1,""segments"":[{""start"":1775780557749,""stop"":1775780560285},{""start"":1775780566678,""stop"":1775780568922},{""start"":1775780579288,""stop"":1775780582033},{""start"":1775780582742,""stop"":1775780584160},{""start"":1775780609360,""stop"":1775780613166},{""start"":1775780626914,""stop"":1775780628463},{""start"":1775780663744,""stop"":1775780665280},{""start"":1775780677072,""stop"":1775780678192},{""start"":1775780686627,""stop"":1775780688474}]}",0.136,"{""version"":1,""segments"":[{""start"":1775780644419,""stop"":1775780644555}]}",2.596,"{""version"":1,""segments"":[{""start"":1775780644896,""stop"":1775780646993},{""start"":1775780652539,""stop"":1775780653038}]}",0,0,0,0,0,0,0,x,.5,1,"Robot got stuck on trench, unable to go to Alliance zone and shoot",,Ferried from opponent field mostly,405,405,389,red,0,0,None,None,None,0,None,None,None,1,0,0,2,0,None,5,1,42,405,363,0,0
2026pncmp_qm24,qm,1,24,frc488,frc2046,frc488,frc1425,frc2811,frc3674,frc948,red,Maxwell G,depot2,0,0,0,1.895,"{""version"":1,""segments"":[{""start"":1775780532842,""stop"":1775780533384},{""start"":1775780533803,""stop"":1775780535156}]}",0,"{""version"":1,""segments"":[]}",,0,0,3.453,"{""version"":1,""segments"":[{""start"":1775780686332,""stop"":1775780689785}]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,1,0,.5,1,1,Dispences fuel in the hub,"Defends, but also scores when having a chance","Defending, but doesn't shuttle",405,405,389,red,0,0,None,None,None,0,None,None,None,1,0,0,2,0,None,5,1,42,405,363,0,0
2026pncmp_qm24,qm,1,24,frc1425,frc2046,frc488,frc1425,frc2811,frc3674,frc948,red,Archer B,depotWall1,0,0,0,19.128,"{""version"":1,""segments"":[{""start"":1775780504817,""stop"":1775780505033},{""start"":1775780537941,""stop"":1775780540230},{""start"":1775780541073,""stop"":1775780541314},{""start"":1775780547157,""stop"":1775780547432},{""start"":1775780548599,""stop"":1775780548915},{""start"":1775780549468,""stop"":1775780549861},{""start"":1775780550420,""stop"":1775780551214},{""start"":1775780551793,""stop"":1775780552254},{""start"":1775780553966,""stop"":1775780554152},{""start"":1775780566040,""stop"":1775780566238},{""start"":1775780567530,""stop"":1775780568426},{""start"":1775780569942,""stop"":1775780572538},{""start"":1775780574394,""stop"":1775780574911},{""start"":1775780580063,""stop"":1775780580182},{""start"":1775780592957,""stop"":1775780593128},{""start"":1775780629175,""stop"":1775780629740},{""start"":1775780630514,""stop"":1775780630982},{""start"":1775780631073,""stop"":1775780633616},{""start"":1775780635142,""stop"":1775780635357},{""start"":1775780639591,""stop"":1775780639754},{""start"":1775780639803,""stop"":1775780639873},{""start"":1775780644569,""stop"":1775780645299},{""start"":1775780645666,""stop"":1775780645837},{""start"":1775780670693,""stop"":1775780673257},{""start"":1775780688866,""stop"":1775780689168},{""start"":1775780693852,""stop"":1775780695163},{""start"":1775780696017,""stop"":1775780696375}]}",0,"{""version"":1,""segments"":[]}",,0,0,16.378,"{""version"":1,""segments"":[{""start"":1775780703665,""stop"":1775780720043}]}",4.379,"{""version"":1,""segments"":[{""start"":1775780720685,""stop"":1775780725064}]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,.5,2,shot their fuel in then got more and repeated,shot more in,ferried,405,405,389,red,0,0,None,None,None,0,None,None,None,1,0,0,2,0,None,5,1,42,405,363,0,0
2026pncmp_qm24,qm,1,24,frc2811,frc2046,frc488,frc1425,frc2811,frc3674,frc948,blue,Luke M,depotWall1,0,0,0,1.254,"{""version"":1,""segments"":[{""start"":1775780531053,""stop"":1775780532307}]}",0,"{""version"":1,""segments"":[]}",Other,0,0,3.784,"{""version"":1,""segments"":[{""start"":1775780684003,""stop"":1775780687787}]}",4.309,"{""version"":1,""segments"":[{""start"":1775780601899,""stop"":1775780604194},{""start"":1775780678038,""stop"":1775780680052}]}",1.2,"{""version"":1,""segments"":[{""start"":1775780593465,""stop"":1775780594665}]}",0,0,0,1,0,1,1,0,0,1,shot and then didn't move in auto ,played defense almost whole time but wasn't that effective ,also played defense and hit walls while driving ,405,389,389,red,0,0,None,None,None,0,None,None,None,1,30,0,0,0,None,1,0,89,389,270,0,0
